Date,Open,High,Low,Close,Adj Close,Volume
2019-08-07,1599.369995,1613.380005,1576.770020,1584.839966,1584.839966,44551100
2019-08-08,1613.989990,1619.310059,1601.939941,1614.530029,1614.530029,47967900
2019-08-11,null,null,null,null,null,null
2019-08-12,1618.010010,1623.500000,1602.199951,1605.479980,1605.479980,29165900
2019-08-13,1595.650024,1611.030029,1590.660034,1611.030029,1611.030029,33215100
2019-08-14,1611.390015,1612.430054,1561.349976,1564.420044,1564.420044,92125400
2019-08-15,1563.959961,1572.869995,1542.260010,1553.209961,1553.209961,63773500
2019-08-18,1565.880005,1570.209961,1547.959961,1554.400024,1554.400024,16068100
2019-08-19,1564.439941,1576.469971,1555.319946,1576.469971,1576.469971,43790500
2019-08-20,1577.719971,1580.800049,1567.349976,1580.800049,1580.800049,26221700
2019-08-21,1580.839966,1594.959961,1580.839966,1591.280029,1591.280029,26598600
2019-08-22,1582.880005,1601.060059,1582.030029,1595.050049,1595.050049,34338800
2019-08-25,1556.359985,1556.359985,1543.589966,1543.589966,1543.589966,26121300
2019-08-26,1544.270020,1562.180054,1543.540039,1556.560059,1556.560059,28066100
2019-08-27,1561.430054,1563.239990,1547.550049,1551.030029,1551.030029,40906400
2019-08-28,1545.170044,1547.310059,1532.680054,1539.449951,1539.449951,47793700
2019-08-29,1563.319946,1564.829956,1555.869995,1561.979980,1561.979980,101771500
2019-09-01,1559.719971,1564.520020,1559.719971,1560.260010,1560.260010,10591700
2019-09-02,1561.030029,1566.500000,1555.380005,1557.410034,1557.410034,23956400
2019-09-03,1556.239990,1556.239990,1545.349976,1545.579956,1545.579956,42755700
2019-09-04,1555.550049,1563.920044,1555.469971,1558.449951,1558.449951,45531000
2019-09-05,1565.959961,1567.329956,1556.510010,1562.280029,1562.280029,111325200
2019-09-08,1576.209961,1577.630005,1571.569946,1572.160034,1572.160034,19712700
2019-09-09,1570.390015,1576.199951,1566.089966,1576.199951,1576.199951,31717100
2019-09-10,1578.060059,1585.569946,1574.369995,1584.800049,1584.800049,71526100
2019-09-11,1592.260010,1605.839966,1592.150024,1605.229980,1605.229980,60164200
2019-09-12,1614.099976,1617.800049,1607.280029,1615.609985,1615.609985,60387000
2019-09-15,1613.119995,1615.920044,1609.130005,1609.160034,1609.160034,12145100
2019-09-16,1604.839966,1608.770020,1597.170044,1608.770020,1608.770020,32379900
2019-09-18,1605.910034,1626.829956,1605.140015,1616.589966,1616.589966,38292600
2019-09-19,1616.810059,1625.469971,1613.500000,1621.489990,1621.489990,63155100
2019-09-22,1609.540039,1611.209961,1606.709961,1611.209961,1611.209961,11133400
2019-09-23,1615.000000,1618.880005,1605.780029,1606.920044,1606.920044,35088400
2019-09-24,1608.959961,1611.160034,1604.829956,1608.099976,1608.099976,30943500
2019-09-25,1605.640015,1608.680054,1599.689941,1605.250000,1605.250000,26395000
2019-09-26,1628.390015,1628.390015,1614.670044,1615.479980,1615.479980,78225700
2019-10-02,1610.650024,1611.510010,1597.319946,1602.890015,1602.890015,40947000
2019-10-03,1606.130005,1606.130005,1589.869995,1589.869995,1589.869995,92676000
2019-10-06,1608.849976,1613.609985,1608.839966,1613.609985,1613.609985,20780000
2019-10-07,1609.780029,1614.439941,1606.780029,1613.250000,1613.250000,30836000
2019-10-10,1608.000000,1611.459961,1603.260010,1611.459961,1611.459961,32015300
2019-10-15,1628.319946,1632.079956,1626.989990,1630.810059,1630.810059,22945400
2019-10-16,1636.750000,1650.619995,1634.130005,1650.619995,1650.619995,17618500
2019-10-17,1642.290039,1652.589966,1641.520020,1648.739990,1648.739990,28125000
2019-10-22,1662.310059,1662.849976,1654.660034,1657.079956,1657.079956,45147600
2019-10-23,1652.479980,1662.520020,1647.849976,1653.020020,1653.020020,56278100
2019-10-24,1664.089966,1667.209961,1650.449951,1652.540039,1652.540039,67425000
2019-10-27,null,null,null,null,null,null
2019-10-28,1658.050049,1664.449951,1655.189941,1660.829956,1660.829956,37273000
2019-10-29,1658.729980,1661.219971,1654.939941,1660.829956,1660.829956,34407100
2019-10-30,1659.430054,1662.930054,1651.699951,1653.099976,1653.099976,24762900
2019-10-31,1649.660034,1660.310059,1645.040039,1654.130005,1654.130005,54419500
2019-11-03,1663.160034,1669.079956,1661.849976,1668.329956,1668.329956,21728500
2019-11-04,1670.199951,1677.010010,1668.239990,1668.239990,1668.239990,29687500
2019-11-05,1670.079956,1674.369995,1666.170044,1671.599976,1671.599976,34306200
2019-11-06,1668.849976,1672.140015,1664.040039,1664.040039,1664.040039,37619500
2019-11-07,1670.099976,1670.099976,1662.780029,1668.760010,1668.760010,117938200
2019-11-10,1671.310059,1673.150024,1665.410034,1667.469971,1667.469971,25020900
2019-11-11,1661.770020,1663.609985,1658.109985,1660.609985,1660.609985,39902800
2019-11-12,1656.609985,1658.849976,1650.959961,1658.530029,1658.530029,27496500
2019-11-13,1659.290039,1662.469971,1653.459961,1658.189941,1658.189941,50873800
2019-11-14,1667.540039,1667.540039,1661.250000,1662.400024,1662.400024,44428700
2019-11-17,1677.699951,1679.229980,1673.709961,1674.089966,1674.089966,16788900
2019-11-18,1675.000000,1676.920044,1663.930054,1667.339966,1667.339966,45442700
2019-11-19,1667.770020,1675.170044,1665.969971,1673.040039,1673.040039,34937000
2019-11-20,1665.030029,1666.260010,1659.290039,1663.520020,1663.520020,28227300
2019-11-21,1666.030029,1666.949951,1656.400024,1660.329956,1660.329956,31257600
2019-11-24,null,null,null,null,null,null
2019-11-25,1663.219971,1681.140015,1663.219971,1681.140015,1681.140015,40874300
2019-11-26,1682.650024,1690.180054,1681.599976,1688.380005,1688.380005,44172100
2019-11-27,1685.410034,1693.500000,1683.930054,1690.459961,1690.459961,32288200
2019-11-28,1694.699951,1702.520020,1689.910034,1702.520020,1702.520020,82468100
2019-12-01,1699.979980,1703.180054,1693.130005,1694.910034,1694.910034,12720100
2019-12-02,1699.130005,1699.849976,1683.569946,1686.140015,1686.140015,30647500
2019-12-03,1684.800049,1688.079956,1668.449951,1672.510010,1672.510010,38137900
2019-12-04,1675.329956,1684.750000,1671.949951,1681.770020,1681.770020,36903600
2019-12-05,1696.119995,1696.119995,1677.290039,1677.680054,1677.680054,74141400
2019-12-08,1688.900024,1690.300049,1685.140015,1688.469971,1688.469971,16721400
2019-12-09,1688.150024,1689.050049,1683.339966,1688.140015,1688.140015,30083400
2019-12-10,1687.500000,1688.469971,1677.810059,1687.890015,1687.890015,37365600
2019-12-11,1686.469971,1690.260010,1684.109985,1690.260010,1690.260010,44111400
2019-12-12,1685.530029,1692.400024,1681.380005,1691.560059,1691.560059,53310400
2019-12-15,1689.579956,1695.270020,1687.510010,1688.489990,1688.489990,18966700
2019-12-16,1690.209961,1693.229980,1687.160034,1692.619995,1692.619995,59658700
2019-12-17,1691.229980,1692.050049,1684.670044,1687.290039,1687.290039,36786200
2019-12-18,1687.160034,1688.890015,1683.670044,1686.760010,1686.760010,26636300
2019-12-19,1682.000000,1686.930054,1674.719971,1677.560059,1677.560059,40732900
2019-12-22,1686.880005,1687.949951,1683.250000,1683.449951,1683.449951,16313400
2019-12-23,1683.829956,1684.949951,1669.859985,1676.869995,1676.869995,58328500
2019-12-24,1680.630005,1689.099976,1678.680054,1687.859985,1687.859985,34708800
2019-12-25,1689.849976,1701.739990,1689.739990,1691.790039,1691.790039,47023900
2019-12-26,1684.060059,1687.550049,1680.989990,1685.489990,1685.489990,154043200
2019-12-29,1682.199951,1684.430054,1678.709961,1680.719971,1680.719971,21088900
2019-12-30,1682.170044,1687.359985,1675.099976,1675.099976,1675.099976,95286100
2019-12-31,1675.579956,1683.420044,1675.579956,1683.290039,1683.290039,80099300
2020-01-01,1685.790039,1689.010010,1683.479980,1685.500000,1685.500000,27607500
2020-01-02,1684.229980,1697.900024,1684.229980,1693.800049,1693.800049,102197800
2020-01-05,1684.109985,1686.979980,1681.790039,1684.540039,1684.540039,16846700
2020-01-06,1682.229980,1682.239990,1668.390015,1673.229980,1673.229980,24877600
2020-01-07,1682.439941,1683.910034,1671.170044,1674.250000,1674.250000,45236100
2020-01-08,1672.619995,1678.099976,1666.790039,1677.430054,1677.430054,87785800
2020-01-09,1678.540039,1683.079956,1676.040039,1676.469971,1676.469971,58294600
2020-01-12,null,null,null,null,null,null
2020-01-13,1678.180054,1681.109985,1673.500000,1679.290039,1679.290039,58787900
2020-01-14,1684.729980,1688.479980,1679.890015,1688.479980,1688.479980,54721300
2020-01-15,1698.770020,1706.099976,1696.689941,1706.099976,1706.099976,49401700
2020-01-16,1709.969971,1719.250000,1708.900024,1718.339966,1718.339966,30038900
2020-01-19,1721.410034,1726.390015,1718.459961,1725.810059,1725.810059,22164100
2020-01-20,1723.890015,1725.949951,1719.489990,1720.880005,1720.880005,9841100
2020-01-21,1717.979980,1728.270020,1710.770020,1725.170044,1725.170044,26916900
2020-01-22,1731.900024,1742.800049,1731.890015,1739.589966,1739.589966,33991600
2020-01-23,1736.329956,1742.089966,1730.520020,1735.150024,1735.150024,57550900
2020-01-26,null,null,null,null,null,null
2020-01-27,1709.660034,1711.709961,1687.630005,1693.310059,1693.310059,62355900
2020-01-28,1705.300049,1706.869995,1691.280029,1696.630005,1696.630005,62181600
2020-01-29,1698.469971,1709.030029,1697.040039,1701.329956,1701.329956,52127200
2020-01-30,1688.160034,1692.609985,1682.819946,1690.880005,1690.880005,111583500
2020-02-02,1663.349976,1665.040039,1624.469971,1642.630005,1642.630005,47316600
2020-02-03,1650.060059,1653.329956,1635.329956,1649.989990,1649.989990,48020800
2020-02-04,1674.910034,1690.869995,1674.829956,1688.619995,1688.619995,77397700
2020-02-05,1693.869995,1715.420044,1687.849976,1712.939941,1712.939941,46416300
2020-02-06,1731.619995,1731.619995,1722.310059,1725.280029,1725.280029,131381700
2020-02-09,null,null,null,null,null,null
2020-02-10,1706.819946,1714.469971,1698.599976,1713.439941,1713.439941,51428800
2020-02-11,1723.530029,1733.709961,1716.969971,1732.560059,1732.560059,66186600
2020-02-12,1730.500000,1751.790039,1730.500000,1751.790039,1751.790039,58204500
2020-02-13,1743.170044,1744.609985,1723.680054,1730.109985,1730.109985,43716800
2020-02-16,1725.920044,1738.229980,1725.400024,1730.579956,1730.579956,14660400
2020-02-17,1736.930054,1740.829956,1725.150024,1727.829956,1727.829956,28225300
2020-02-18,1709.339966,1715.550049,1705.560059,1714.020020,1714.020020,30440100
2020-02-19,1723.900024,1736.300049,1719.089966,1734.109985,1734.109985,28958000
2020-02-20,1736.939941,1740.180054,1722.630005,1725.089966,1725.089966,60068200
2020-02-23,1690.410034,1690.550049,1679.030029,1685.140015,1685.140015,27353100
2020-02-24,1660.369995,1668.219971,1637.199951,1661.250000,1661.250000,66964900
2020-02-25,1679.079956,1687.530029,1655.630005,1673.819946,1673.819946,32999800
2020-02-26,1658.000000,1688.280029,1643.640015,1678.020020,1678.020020,65153700
2020-02-27,1659.439941,1660.040039,1601.810059,1601.810059,1601.810059,95386100
2020-03-01,1593.260010,1599.839966,1567.819946,1582.900024,1582.900024,45347500
2020-03-03,1624.959961,1627.930054,1595.739990,1598.849976,1598.849976,63552200
2020-03-04,1591.869995,1593.540039,1553.550049,1565.650024,1565.650024,62590600
2020-03-05,1565.979980,1568.959961,1525.599976,1538.089966,1538.089966,124962300
2020-03-08,1476.010010,1491.469971,1433.939941,1464.569946,1464.569946,87626300
2020-03-09,1372.750000,1404.839966,1331.699951,1368.869995,1368.869995,125629700
2020-03-11,1358.170044,1401.420044,1313.219971,1319.900024,1319.900024,103251200
2020-03-12,1241.800049,1260.390015,1201.699951,1251.560059,1251.560059,150649900
2020-03-15,1264.630005,1296.640015,1237.900024,1296.640015,1296.640015,48622700
2020-03-16,1234.729980,1240.489990,1187.069946,1240.489990,1240.489990,84319000
2020-03-17,1275.880005,1275.880005,1218.660034,1266.839966,1266.839966,91740400
2020-03-18,1212.069946,1222.829956,1181.969971,1181.969971,1181.969971,77037400
2020-03-19,1180.339966,1239.910034,1174.719971,1230.310059,1230.310059,98424500
2020-03-22,1181.989990,1189.959961,1170.979980,1182.609985,1182.609985,45337800
2020-03-23,1153.119995,1215.660034,1142.160034,1171.209961,1171.209961,90391800
2020-03-24,1218.219971,1264.689941,1211.780029,1254.359985,1254.359985,91468100
2020-03-25,1276.780029,1283.410034,1224.630005,1243.699951,1243.699951,115237700
2020-03-26,1241.119995,1287.020020,1226.540039,1281.239990,1281.239990,192086800
2020-03-29,1246.119995,1272.790039,1238.859985,1267.849976,1267.849976,49000800
2020-03-30,1281.439941,1295.849976,1267.829956,1286.000000,1286.000000,73537900
2020-03-31,1314.300049,1338.140015,1296.819946,1321.939941,1321.939941,123772400
2020-04-01,1291.880005,1304.209961,1275.099976,1280.540039,1280.540039,76689700
2020-04-02,1293.239990,1299.589966,1266.520020,1267.770020,1267.770020,155156400
2020-04-05,null,null,null,null,null,null
2020-04-06,1278.040039,1302.930054,1268.290039,1302.930054,1302.930054,93019500
2020-04-07,1328.369995,1345.810059,1320.800049,1337.040039,1337.040039,117298900
2020-04-12,1372.430054,1376.339966,1352.619995,1357.109985,1357.109985,52835900
2020-04-13,1347.209961,1349.229980,1332.869995,1347.189941,1347.189941,51795300
2020-04-16,1354.949951,1355.680054,1319.050049,1324.219971,1324.219971,109226500
2020-04-19,1365.510010,1392.930054,1363.050049,1392.930054,1392.930054,48474000
2020-04-20,1388.869995,1388.869995,1369.339966,1377.520020,1377.520020,69306800
2020-04-21,1373.900024,1375.319946,1338.439941,1345.599976,1345.599976,79235700
2020-04-22,1344.819946,1357.839966,1340.160034,1343.640015,1343.640015,58038700
2020-04-23,1354.989990,1373.459961,1352.359985,1368.150024,1368.150024,116175600
2020-04-26,1387.550049,1406.979980,1384.949951,1406.540039,1406.540039,38068200
2020-04-27,1413.739990,1427.140015,1405.099976,1415.349976,1415.349976,58161100
2020-04-30,1468.630005,1470.709961,1424.060059,1425.810059,1425.810059,106100000
2020-05-03,1385.979980,1399.770020,1383.439941,1396.000000,1396.000000,28909700
2020-05-04,1398.479980,1401.540039,1369.640015,1378.949951,1378.949951,49341700
2020-05-05,1395.359985,1407.260010,1391.630005,1407.260010,1407.260010,48034300
2020-05-06,1413.910034,1423.910034,1404.219971,1410.869995,1410.869995,49172800
2020-05-07,1419.479980,1438.680054,1419.479980,1434.949951,1434.949951,106853600
2020-05-10,1453.939941,1457.510010,1445.650024,1451.689941,1451.689941,25632300
2020-05-11,1453.079956,1456.089966,1431.250000,1443.119995,1443.119995,41581500
2020-05-12,1440.760010,1454.750000,1432.719971,1437.250000,1437.250000,61148700
2020-05-13,1430.520020,1430.520020,1412.270020,1417.000000,1417.000000,72413300
2020-05-14,1395.349976,1400.770020,1351.209961,1355.439941,1355.439941,70765800
