Date,Open,High,Low,Close,Adj Close,Volume
2019-07-22,6700.299805,6710.700195,6673.200195,6691.200195,6691.200195,521300
2019-07-23,6691.200195,6730.700195,6688.799805,6724.600098,6724.600098,643300
2019-07-24,6724.600098,6783.299805,6724.600098,6776.700195,6776.700195,630000
2019-07-25,6776.700195,6818.000000,6771.100098,6818.000000,6818.000000,681700
2019-07-26,6818.000000,6818.000000,6779.500000,6793.399902,6793.399902,664400
2019-07-29,6793.399902,6834.399902,6793.399902,6825.799805,6825.799805,532500
2019-07-30,6825.799805,6875.500000,6825.799805,6845.100098,6845.100098,601500
2019-07-31,6845.100098,6845.100098,6812.600098,6812.600098,6812.600098,760100
2019-08-01,6812.600098,6812.600098,6780.600098,6788.899902,6788.899902,584000
2019-08-02,6788.899902,6788.899902,6747.799805,6768.600098,6768.600098,609500
2019-08-05,6768.600098,6768.600098,6639.399902,6640.299805,6640.299805,594700
2019-08-06,6640.299805,6640.299805,6444.399902,6478.100098,6478.100098,877700
2019-08-07,6478.100098,6530.200195,6467.500000,6519.500000,6519.500000,648500
2019-08-08,6519.500000,6568.100098,6462.299805,6568.100098,6568.100098,690800
2019-08-09,6568.100098,6592.500000,6562.500000,6584.399902,6584.399902,664700
2019-08-12,6584.399902,6590.299805,6555.100098,6590.299805,6590.299805,493300
2019-08-13,6590.299805,6593.299805,6558.500000,6568.500000,6568.500000,695300
2019-08-14,6568.500000,6600.700195,6555.899902,6595.899902,6595.899902,754700
2019-08-15,6595.899902,6595.899902,6405.600098,6408.100098,6408.100098,893200
2019-08-16,6408.100098,6425.299805,6396.000000,6405.500000,6405.500000,758300
2019-08-19,6405.500000,6468.399902,6405.500000,6467.399902,6467.399902,599800
2019-08-20,6467.399902,6545.000000,6467.399902,6545.000000,6545.000000,702600
2019-08-21,6545.000000,6545.000000,6466.600098,6483.299805,6483.299805,675800
2019-08-22,6483.299805,6521.299805,6483.299805,6501.799805,6501.799805,631100
2019-08-23,6501.799805,6529.200195,6495.299805,6523.100098,6523.100098,643600
2019-08-26,6523.100098,6523.100098,6409.799805,6440.100098,6440.100098,703200
2019-08-27,6440.100098,6483.100098,6439.200195,6471.200195,6471.200195,908300
2019-08-28,6471.200195,6502.000000,6462.000000,6500.600098,6500.600098,712500
2019-08-29,6500.600098,6510.899902,6475.500000,6507.399902,6507.399902,730000
2019-08-30,6507.399902,6612.100098,6507.399902,6604.200195,6604.200195,905400
2019-09-02,6604.200195,6604.799805,6558.299805,6579.399902,6579.399902,525000
2019-09-03,6579.399902,6591.299805,6554.299805,6573.399902,6573.399902,479400
2019-09-04,6573.399902,6573.399902,6503.899902,6553.000000,6553.000000,695600
2019-09-05,6553.000000,6622.799805,6551.000000,6613.200195,6613.200195,796300
2019-09-06,6613.200195,6656.100098,6613.200195,6647.299805,6647.299805,702600
2019-09-09,6647.299805,6659.700195,6631.200195,6648.000000,6648.000000,542900
2019-09-10,6648.000000,6654.799805,6595.700195,6614.100098,6614.100098,746300
2019-09-11,6614.100098,6638.399902,6614.100098,6638.000000,6638.000000,811400
2019-09-12,6638.000000,6687.399902,6638.000000,6654.899902,6654.899902,662600
2019-09-13,6654.899902,6676.500000,6653.700195,6669.200195,6669.200195,673900
2019-09-16,6669.200195,6688.500000,6646.600098,6673.500000,6673.500000,750700
2019-09-17,6673.500000,6695.299805,6649.100098,6695.299805,6695.299805,745900
2019-09-18,6695.299805,6703.299805,6673.799805,6681.600098,6681.600098,758400
2019-09-19,6686.299805,6742.899902,6686.299805,6717.500000,6717.500000,996900
2019-09-20,6719.000000,6775.600098,6719.000000,6730.799805,6730.799805,1249400
2019-09-23,6732.399902,6770.000000,6732.399902,6749.700195,6749.700195,506700
2019-09-24,6747.600098,6764.000000,6745.299805,6748.899902,6748.899902,595600
2019-09-25,6736.399902,6736.399902,6696.299805,6710.200195,6710.200195,648200
2019-09-26,6715.399902,6720.799805,6667.100098,6677.600098,6677.600098,594800
2019-09-27,6681.600098,6721.200195,6681.600098,6716.100098,6716.100098,606300
2019-09-30,6715.899902,6734.700195,6688.299805,6688.299805,6688.299805,611600
2019-10-01,6688.600098,6743.700195,6687.799805,6742.799805,6742.799805,612700
2019-10-02,6729.600098,6729.600098,6639.799805,6639.899902,6639.899902,618800
2019-10-03,6493.000000,6493.000000,6493.000000,6493.000000,6493.000000,0
2019-10-04,6498.100098,6532.700195,6489.899902,6517.100098,6517.100098,473300
2019-10-07,6526.299805,6564.899902,6525.500000,6563.600098,6563.600098,272800
2019-10-08,6569.200195,6601.200195,6567.399902,6593.399902,6593.399902,476500
2019-10-09,6580.299805,6580.299805,6520.299805,6546.700195,6546.700195,503100
2019-10-10,6546.100098,6565.500000,6529.299805,6547.100098,6547.100098,549400
2019-10-11,6564.299805,6614.600098,6564.299805,6606.799805,6606.799805,526900
2019-10-14,6622.500000,6676.200195,6622.500000,6642.600098,6642.600098,489200
2019-10-15,6637.000000,6657.399902,6621.899902,6652.000000,6652.000000,504800
2019-10-16,6660.000000,6737.799805,6659.700195,6736.500000,6736.500000,626500
2019-10-17,6730.500000,6737.399902,6681.399902,6684.700195,6684.700195,871200
2019-10-18,6682.799805,6683.200195,6633.899902,6649.700195,6649.700195,633400
2019-10-21,6643.500000,6652.500000,6612.399902,6652.500000,6652.500000,506400
2019-10-22,6659.100098,6680.399902,6648.299805,6672.200195,6672.200195,577400
2019-10-23,6670.000000,6673.200195,6635.700195,6673.100098,6673.100098,557200
2019-10-24,6673.100098,6715.200195,6673.100098,6693.600098,6693.600098,559600
2019-10-25,6693.600098,6741.500000,6693.600098,6739.200195,6739.200195,627000
2019-10-28,6739.899902,6766.200195,6739.799805,6740.700195,6740.700195,486300
2019-10-29,6740.700195,6761.500000,6735.700195,6745.399902,6745.399902,582000
2019-10-30,6745.399902,6745.399902,6680.200195,6689.500000,6689.500000,598200
2019-10-31,6689.500000,6689.500000,6639.799805,6663.399902,6663.399902,636000
2019-11-01,6663.399902,6671.700195,6634.700195,6669.100098,6669.100098,555300
2019-11-04,6669.100098,6713.500000,6669.100098,6686.899902,6686.899902,516800
2019-11-05,6686.899902,6725.899902,6678.899902,6697.100098,6697.100098,482000
2019-11-06,6697.100098,6715.200195,6658.200195,6660.200195,6660.200195,639700
2019-11-07,6660.200195,6727.700195,6659.700195,6726.600098,6726.600098,613200
2019-11-08,6726.600098,6742.200195,6706.100098,6724.100098,6724.100098,666800
2019-11-11,6724.100098,6772.500000,6717.299805,6772.500000,6772.500000,550700
2019-11-12,6772.500000,6779.299805,6730.899902,6753.000000,6753.000000,635900
2019-11-13,6753.000000,6766.200195,6698.299805,6698.399902,6698.399902,613400
2019-11-14,6698.399902,6744.799805,6687.700195,6735.100098,6735.100098,671000
2019-11-15,6735.100098,6798.700195,6735.100098,6793.700195,6793.700195,552200
2019-11-18,6793.700195,6799.200195,6749.100098,6766.799805,6766.799805,429200
2019-11-19,6766.799805,6814.200195,6755.000000,6814.200195,6814.200195,562200
2019-11-20,6814.200195,6814.200195,6714.899902,6722.399902,6722.399902,663700
2019-11-21,6714.299805,6714.600098,6637.299805,6672.899902,6672.899902,710300
2019-11-22,6672.899902,6725.100098,6672.899902,6709.799805,6709.799805,522500
2019-11-25,6712.000000,6758.000000,6712.000000,6731.399902,6731.399902,521000
2019-11-26,6731.399902,6797.600098,6731.399902,6787.500000,6787.500000,1076900
2019-11-27,6790.299805,6852.100098,6788.000000,6850.600098,6850.600098,618500
2019-11-28,6850.600098,6879.500000,6850.600098,6864.000000,6864.000000,509700
2019-11-29,6869.100098,6893.700195,6846.000000,6846.000000,6846.000000,543500
2019-12-02,6846.000000,6890.000000,6840.600098,6862.299805,6862.299805,494400
2019-12-03,6862.299805,6862.299805,6703.700195,6712.299805,6712.299805,700700
2019-12-04,6691.700195,6692.299805,6590.100098,6606.500000,6606.500000,779900
2019-12-05,6606.500000,6684.600098,6606.500000,6683.000000,6683.000000,572100
2019-12-06,6683.000000,6712.299805,6681.799805,6707.000000,6707.000000,477900
2019-12-09,6707.000000,6740.000000,6707.000000,6730.000000,6730.000000,505300
2019-12-10,6730.000000,6734.299805,6702.899902,6706.899902,6706.899902,473100
2019-12-11,6709.899902,6752.600098,6709.700195,6752.600098,6752.600098,638300
2019-12-12,6752.600098,6753.000000,6701.200195,6708.799805,6708.799805,630700
2019-12-13,6708.799805,6753.100098,6708.799805,6739.700195,6739.700195,646000
2019-12-16,6741.600098,6866.100098,6741.600098,6849.700195,6849.700195,650900
2019-12-17,6849.700195,6871.299805,6839.100098,6847.299805,6847.299805,631600
2019-12-18,6849.399902,6863.799805,6833.399902,6851.399902,6851.399902,650800
2019-12-19,6851.399902,6872.799805,6819.899902,6833.100098,6833.100098,805700
2019-12-20,6833.100098,6842.799805,6808.399902,6816.299805,6816.299805,966400
2019-12-23,6816.299805,6816.299805,6785.100098,6785.100098,6785.100098,364700
2019-12-24,6785.100098,6794.899902,6776.200195,6794.200195,6794.200195,201800
2019-12-27,6794.200195,6822.100098,6794.200195,6821.700195,6821.700195,290100
2019-12-30,6821.700195,6824.700195,6764.600098,6804.899902,6804.899902,294800
2019-12-31,6804.899902,6804.899902,6684.100098,6684.100098,6684.100098,314200
2020-01-02,6684.100098,6709.200195,6669.200195,6690.600098,6690.600098,304900
2020-01-03,6690.600098,6788.200195,6690.600098,6733.500000,6733.500000,365200
2020-01-06,6733.100098,6738.600098,6671.700195,6735.700195,6735.700195,469800
2020-01-07,6735.700195,6834.299805,6735.700195,6826.399902,6826.399902,447400
2020-01-08,6826.399902,6831.700195,6749.600098,6817.600098,6817.600098,570700
2020-01-09,6817.600098,6889.200195,6817.600098,6874.200195,6874.200195,502100
2020-01-10,6874.200195,6933.200195,6874.200195,6929.000000,6929.000000,516000
2020-01-13,6929.000000,6929.000000,6880.700195,6903.700195,6903.700195,358100
2020-01-14,6903.700195,6962.799805,6903.700195,6962.200195,6962.200195,549700
2020-01-15,6965.500000,6996.799805,6960.399902,6994.799805,6994.799805,573400
2020-01-16,6994.799805,7041.799805,6994.799805,7041.799805,7041.799805,548200
2020-01-17,7041.799805,7088.100098,7041.799805,7064.100098,7064.100098,500300
2020-01-20,7064.100098,7092.500000,7064.100098,7079.500000,7079.500000,423400
2020-01-21,7079.500000,7079.500000,7040.700195,7066.299805,7066.299805,480900
2020-01-22,7066.299805,7144.899902,7062.200195,7132.700195,7132.700195,602000
2020-01-23,7132.700195,7132.700195,7068.799805,7088.000000,7088.000000,539700
2020-01-24,7088.000000,7122.700195,7085.700195,7090.500000,7090.500000,477600
2020-01-28,6994.500000,7030.000000,6994.500000,7023.500000,7023.500000,619700
2020-01-29,6994.500000,7046.799805,6994.500000,7031.500000,7031.500000,590500
2020-01-30,7031.299805,7038.200195,6993.000000,7008.399902,7008.399902,684400
2020-01-31,7008.399902,7046.700195,7008.399902,7017.200195,7017.200195,756400
2020-02-03,7017.200195,7017.200195,6897.000000,6923.299805,6923.299805,617600
2020-02-04,6923.299805,6963.299805,6915.000000,6948.700195,6948.700195,599400
2020-02-05,6988.600098,7009.299805,6962.899902,6976.100098,6976.100098,654100
2020-02-06,6987.899902,7050.000000,6987.899902,7049.200195,7049.200195,687700
2020-02-07,7045.200195,7051.600098,7002.000000,7022.600098,7022.600098,639800
2020-02-10,7022.600098,7024.399902,6982.600098,7012.500000,7012.500000,589700
2020-02-11,7017.200195,7070.200195,7017.200195,7055.299805,7055.299805,618700
2020-02-12,7055.299805,7098.600098,7055.100098,7088.200195,7088.200195,692700
2020-02-13,7088.200195,7145.799805,7086.799805,7103.200195,7103.200195,737500
2020-02-14,7103.200195,7138.399902,7101.100098,7130.200195,7130.200195,691300
2020-02-17,7130.200195,7137.399902,7104.399902,7125.100098,7125.100098,501900
2020-02-18,7125.100098,7125.100098,7096.799805,7113.700195,7113.700195,627500
2020-02-19,7113.799805,7144.600098,7102.899902,7144.600098,7144.600098,866400
2020-02-20,7144.600098,7197.200195,7144.600098,7162.500000,7162.500000,832800
2020-02-21,7162.500000,7162.600098,7135.700195,7139.000000,7139.000000,1072700
2020-02-24,7120.899902,7120.899902,6967.899902,6978.299805,6978.299805,799000
2020-02-25,6978.299805,6978.299805,6800.000000,6866.600098,6866.600098,1038800
2020-02-26,6866.600098,6866.600098,6690.100098,6708.100098,6708.100098,1007900
2020-02-27,6709.299805,6728.200195,6630.500000,6657.899902,6657.899902,1020900
2020-02-28,6657.899902,6657.899902,6426.799805,6441.200195,6441.200195,1524000
2020-03-02,6438.899902,6438.899902,6245.200195,6391.500000,6391.500000,1182700
2020-03-03,6391.500000,6524.299805,6391.500000,6435.700195,6435.700195,1046900
2020-03-04,6435.700195,6435.700195,6310.200195,6325.399902,6325.399902,1024100
2020-03-05,6325.399902,6447.100098,6325.399902,6395.700195,6395.700195,989800
2020-03-06,6395.700195,6395.700195,6216.200195,6216.200195,6216.200195,959400
2020-03-09,6216.200195,6216.200195,5760.600098,5760.600098,5760.600098,1444300
2020-03-10,5760.600098,5939.600098,5538.899902,5939.600098,5939.600098,1803100
2020-03-11,5939.600098,5972.500000,5725.899902,5725.899902,5725.899902,1407500
2020-03-12,5725.899902,5725.899902,5290.000000,5304.600098,5304.600098,1818300
2020-03-13,5304.600098,5539.299805,4873.700195,5539.299805,5539.299805,2260700
2020-03-16,5539.299805,5539.299805,5002.000000,5002.000000,5002.000000,1638500
2020-03-17,5002.000000,5303.700195,4997.299805,5293.399902,5293.399902,1998200
2020-03-18,5293.399902,5293.399902,4888.100098,4953.200195,4953.200195,1774000
2020-03-19,4953.200195,5102.500000,4741.000000,4782.899902,4782.899902,1877500
2020-03-20,4782.899902,5016.100098,4782.899902,4816.600098,4816.600098,1872000
2020-03-23,4753.899902,4761.000000,4402.500000,4546.000000,4546.000000,1486000
2020-03-24,4546.000000,4735.700195,4546.000000,4735.700195,4735.700195,1408000
2020-03-25,4735.700195,5024.500000,4735.700195,4998.100098,4998.100098,1355600
2020-03-26,4998.100098,5174.399902,4998.100098,5113.299805,5113.299805,1216700
2020-03-27,5113.299805,5236.700195,4842.399902,4842.399902,4842.399902,1456800
2020-03-30,4842.399902,5181.399902,4833.100098,5181.399902,5181.399902,1033800
2020-03-31,5181.399902,5366.399902,5005.799805,5076.799805,5076.799805,1522500
2020-04-01,5076.799805,5272.299805,5076.799805,5258.600098,5258.600098,1064600
2020-04-02,5258.600098,5258.600098,5065.200195,5154.299805,5154.299805,1020200
2020-04-03,5154.299805,5246.799805,5022.399902,5067.500000,5067.500000,1072000
2020-04-06,5067.500000,5302.200195,5067.500000,5286.799805,5286.799805,912700
2020-04-07,5306.799805,5423.100098,5187.000000,5252.299805,5252.299805,1113300
2020-04-08,5252.299805,5321.000000,5121.899902,5206.899902,5206.899902,1158400
2020-04-09,5206.899902,5387.299805,5206.899902,5387.299805,5387.299805,914200
2020-04-14,5387.299805,5490.700195,5360.000000,5488.100098,5488.100098,1159400
2020-04-15,5488.100098,5533.000000,5416.399902,5466.700195,5466.700195,1015700
2020-04-16,5466.700195,5466.700195,5345.000000,5416.299805,5416.299805,1115600
2020-04-17,5416.299805,5563.600098,5416.299805,5487.500000,5487.500000,1125300
2020-04-20,5486.299805,5490.600098,5353.000000,5353.000000,5353.000000,855400
2020-04-21,5353.000000,5353.000000,5214.500000,5221.299805,5221.299805,960500
2020-04-22,5221.299805,5251.700195,5100.700195,5221.200195,5221.200195,996700
2020-04-23,5221.200195,5282.600098,5181.700195,5217.100098,5217.100098,877000
2020-04-24,5217.100098,5263.799805,5207.500000,5242.600098,5242.600098,773900
2020-04-27,5242.600098,5329.399902,5214.799805,5321.399902,5321.399902,691700
2020-04-28,5321.399902,5373.799805,5272.799805,5313.100098,5313.100098,851800
2020-04-29,5313.100098,5393.399902,5312.700195,5393.399902,5393.399902,882600
2020-04-30,5393.399902,5549.100098,5393.399902,5522.399902,5522.399902,1198100
2020-05-01,5522.399902,5522.399902,5245.899902,5245.899902,5245.899902,1007000
2020-05-04,5245.899902,5328.399902,5169.600098,5319.799805,5319.799805,853400
2020-05-05,5319.799805,5407.100098,5319.799805,5407.100098,5407.100098,721900
2020-05-06,5407.100098,5408.600098,5345.000000,5384.600098,5384.600098,694800
2020-05-07,5384.600098,5388.299805,5347.299805,5364.200195,5364.200195,780000
2020-05-08,5378.700195,5428.000000,5378.500000,5391.100098,5391.100098,851300
2020-05-11,5405.899902,5489.500000,5405.799805,5461.200195,5461.200195,795500
2020-05-12,5461.200195,5461.399902,5374.000000,5403.000000,5403.000000,866400
2020-05-13,5403.000000,5421.899902,5301.899902,5421.899902,5421.899902,895400
2020-05-14,5421.700195,5421.700195,5328.700195,5328.700195,5328.700195,829800
2020-05-15,5328.700195,5412.399902,5328.700195,5404.799805,5404.799805,0
